order_id,order_date,ship_date,customer_id,region,state,category,sub_category,product_id,sales,quantity,discount,profit
CA-2021-103289,2022-11-02,2022-11-03,CG-1192,South,Georgia,Technology,Copiers,COP-66659,1587.0,5,0.1,177.49
CA-2021-103290,2022-02-18,2022-02-20,CG-1059,Central,Michigan,Technology,Machines,MAC-22151,2642.63,3,0.3,-516.0
CA-2021-103291,2021-07-10,2021-07-13,CG-1105,Central,Illinois,Furniture,Tables,TAB-13930,1307.72,8,0,-144.71
CA-2021-103292,2021-09-21,2021-09-25,CG-1111,South,Florida,Technology,Copiers,COP-67978,2300.66,3,0.5,223.03
CA-2021-103293,2022-09-01,2022-09-08,CG-1077,Central,Washington,Technology,Machines,MAC-84249,1557.26,9,0.1,103.05
CA-2021-103294,2021-06-22,2021-06-25,CG-1065,South,Washington,Office Supplies,Supplies,SUP-38472,1340.36,2,0,481.67
CA-2021-103295,2022-08-06,2022-08-11,CG-1103,Central,Texas,Technology,Machines,MAC-35688,751.72,6,0,214.13
CA-2021-103296,2022-09-22,2022-09-25,CG-1142,South,Illinois,Furniture,Chairs,CHA-87221,1881.68,10,0.5,-363.79
CA-2021-103297,2022-02-02,2022-02-06,CG-1046,West,Washington,Office Supplies,Supplies,SUP-29122,196.31,2,0.3,76.92
CA-2021-103298,2021-09-06,2021-09-12,CG-1013,West,Georgia,Technology,Copiers,COP-37235,802.54,9,0.1,-94.36
CA-2021-103299,2021-08-24,2021-08-28,CG-1052,South,Georgia,Technology,Machines,MAC-49426,164.44,7,0.3,37.39
CA-2021-103300,2022-12-25,2022-12-30,CG-1083,South,Pennsylvania,Office Supplies,Storage,STO-98575,1506.82,1,0,410.36
CA-2021-103301,2022-04-06,2022-04-12,CG-1173,East,New York,Office Supplies,Labels,LAB-56210,2477.9,8,0.2,77.37
CA-2021-103302,2021-12-12,2021-12-13,CG-1163,Central,Washington,Technology,Copiers,COP-44598,2750.11,8,0.3,150.18
CA-2021-103303,2021-08-08,2021-08-12,CG-1111,Central,Florida,Furniture,Chairs,CHA-42939,1403.34,6,0.1,-190.26
CA-2021-103304,2021-09-17,2021-09-19,CG-1113,Central,Georgia,Furniture,Bookcases,BOO-23074,879.06,2,0.3,93.23
CA-2021-103305,2022-01-13,2022-01-15,CG-1135,Central,New York,Furniture,Chairs,CHA-54607,980.76,10,0,140.24
CA-2021-103306,2022-02-23,2022-02-26,CG-1012,East,Illinois,Technology,Accessories,ACC-34580,710.12,6,0.5,91.18
CA-2021-103307,2021-07-10,2021-07-17,CG-1047,South,Washington,Furniture,Tables,TAB-16241,2697.63,7,0.3,1071.13
CA-2021-103308,2021-10-13,2021-10-15,CG-1190,East,Georgia,Furniture,Chairs,CHA-15664,1646.16,1,0.1,-289.17
CA-2021-103309,2021-02-09,2021-02-12,CG-1167,Central,Washington,Furniture,Chairs,CHA-63271,1811.4,9,0,17.65
CA-2021-103310,2022-01-06,2022-01-11,CG-1046,Central,Washington,Technology,Accessories,ACC-91321,1004.59,3,0.1,-189.5
CA-2021-103311,2022-03-16,2022-03-17,CG-1079,East,Georgia,Furniture,Furnishings,FUR-72801,650.63,9,0.5,-54.49
CA-2021-103312,2022-01-11,2022-01-12,CG-1035,East,Ohio,Furniture,Bookcases,BOO-82058,1287.18,1,0.2,322.7
CA-2021-103313,2022-08-25,2022-08-29,CG-1072,South,Florida,Office Supplies,Labels,LAB-30315,2411.71,4,0.5,183.15
CA-2021-103314,2021-02-14,2021-02-17,CG-1022,West,Ohio,Furniture,Bookcases,BOO-65703,1830.72,8,0,-92.73
CA-2021-103315,2022-02-26,2022-03-01,CG-1105,Central,Pennsylvania,Office Supplies,Appliances,APP-76871,530.72,4,0.1,-78.62
CA-2021-103316,2021-01-23,2021-01-27,CG-1116,West,New York,Furniture,Furnishings,FUR-98401,1363.8,6,0,-150.19
CA-2021-103317,2021-09-05,2021-09-09,CG-1028,East,New York,Technology,Phones,PHO-56693,2243.43,3,0.1,525.89
CA-2021-103318,2022-12-03,2022-12-07,CG-1019,East,Texas,Technology,Phones,PHO-20909,129.8,10,0,-1.1
CA-2021-103319,2022-12-16,2022-12-21,CG-1061,Central,Florida,Furniture,Tables,TAB-85281,1363.65,10,0,390.16
CA-2021-103320,2021-08-24,2021-08-31,CG-1187,Central,California,Technology,Copiers,COP-64867,55.01,6,0,6.48
CA-2021-103321,2021-12-05,2021-12-09,CG-1180,West,New York,Furniture,Tables,TAB-29386,1747.14,4,0,552.82
CA-2021-103322,2021-10-05,2021-10-07,CG-1175,Central,California,Office Supplies,Fasteners,FAS-85174,1239.73,9,0.5,0.74
CA-2021-103323,2021-01-26,2021-01-28,CG-1139,East,Pennsylvania,Technology,Accessories,ACC-22914,917.24,2,0,207.35
CA-2021-103324,2021-02-21,2021-02-26,CG-1106,West,Florida,Furniture,Chairs,CHA-10853,856.88,6,0.3,-43.97
CA-2021-103325,2021-11-20,2021-11-24,CG-1013,East,Washington,Technology,Machines,MAC-80812,2101.21,4,0.1,462.97
CA-2021-103326,2021-10-16,2021-10-17,CG-1037,East,Georgia,Office Supplies,Fasteners,FAS-11405,703.7,8,0,129.39
CA-2021-103327,2021-10-04,2021-10-08,CG-1159,West,Michigan,Furniture,Bookcases,BOO-99123,2457.65,6,0.3,540.79
CA-2021-103328,2021-08-18,2021-08-25,CG-1027,South,Ohio,Furniture,Tables,TAB-89315,282.14,9,0,8.02
CA-2021-103329,2022-04-01,2022-04-04,CG-1176,West,New York,Furniture,Furnishings,FUR-19068,1814.9,8,0.3,-105.17
CA-2021-103330,2021-02-28,2021-03-06,CG-1155,West,Florida,Office Supplies,Labels,LAB-95257,2677.98,10,0,708.78
CA-2021-103331,2021-03-17,2021-03-21,CG-1007,Central,Illinois,Technology,Copiers,COP-15657,2985.1,7,0,555.68
CA-2021-103332,2022-01-30,2022-02-02,CG-1189,Central,Washington,Technology,Machines,MAC-36559,2784.59,6,0.5,-307.57
CA-2021-103333,2022-01-13,2022-01-17,CG-1147,Central,Ohio,Furniture,Tables,TAB-33583,2558.21,7,0.5,54.24
CA-2021-103334,2021-01-13,2021-01-17,CG-1169,West,Ohio,Technology,Machines,MAC-13416,1279.01,3,0.1,-170.88
CA-2021-103335,2021-05-12,2021-05-19,CG-1131,East,California,Technology,Phones,PHO-13458,2363.97,2,0,323.08
CA-2021-103336,2022-09-13,2022-09-20,CG-1071,East,Michigan,Furniture,Tables,TAB-18813,2516.12,10,0.3,-400.56
CA-2021-103337,2022-11-01,2022-11-05,CG-1170,West,Michigan,Furniture,Bookcases,BOO-13161,2617.71,3,0.1,560.65
CA-2021-103338,2021-12-19,2021-12-26,CG-1012,East,Illinois,Technology,Phones,PHO-97952,1397.49,8,0.5,136.2
CA-2021-103339,2022-08-26,2022-08-30,CG-1109,South,Illinois,Furniture,Tables,TAB-66887,1522.03,2,0,209.89
CA-2021-103340,2021-01-29,2021-02-02,CG-1144,East,Washington,Office Supplies,Envelopes,ENV-31920,1909.04,10,0,65.3
CA-2021-103341,2021-06-02,2021-06-03,CG-1186,South,Illinois,Office Supplies,Art,ART-79552,2912.95,6,0.1,-162.85
CA-2021-103342,2022-11-18,2022-11-23,CG-1119,Central,Michigan,Furniture,Furnishings,FUR-64534,139.43,8,0,-19.03
CA-2021-103343,2022-10-17,2022-10-21,CG-1125,South,Illinois,Furniture,Furnishings,FUR-76793,1626.31,9,0,387.86
CA-2021-103344,2022-04-06,2022-04-09,CG-1159,Central,Michigan,Office Supplies,Storage,STO-50225,1823.6,6,0.5,712.92
CA-2021-103345,2021-08-10,2021-08-15,CG-1031,West,Pennsylvania,Furniture,Furnishings,FUR-28952,1162.95,10,0.2,95.14
CA-2021-103346,2021-02-06,2021-02-13,CG-1147,East,Texas,Furniture,Chairs,CHA-60007,189.44,7,0,10.51
CA-2021-103347,2022-05-18,2022-05-19,CG-1094,West,New York,Technology,Accessories,ACC-37903,1707.95,10,0.2,-147.76
CA-2021-103348,2022-10-05,2022-10-06,CG-1135,West,Michigan,Furniture,Tables,TAB-72579,1672.65,1,0,309.17
CA-2021-103349,2022-01-18,2022-01-20,CG-1013,West,Washington,Furniture,Furnishings,FUR-98543,2530.09,3,0.1,540.75
CA-2021-103350,2021-10-11,2021-10-18,CG-1142,West,Ohio,Technology,Phones,PHO-87449,764.48,9,0,-100.73
CA-2021-103351,2022-11-12,2022-11-17,CG-1042,West,Texas,Furniture,Furnishings,FUR-85891,2239.3,2,0.1,-137.82
CA-2021-103352,2021-08-15,2021-08-16,CG-1145,Central,Georgia,Office Supplies,Storage,STO-58958,1534.5,6,0,423.41
CA-2021-103353,2022-10-22,2022-10-28,CG-1185,South,Washington,Furniture,Furnishings,FUR-20338,980.34,8,0.3,192.24
CA-2021-103354,2022-04-15,2022-04-18,CG-1081,West,Pennsylvania,Furniture,Bookcases,BOO-42458,2744.31,5,0,-51.91
CA-2021-103355,2022-05-30,2022-06-05,CG-1150,West,Georgia,Furniture,Bookcases,BOO-30699,2071.35,8,0,-374.93
CA-2021-103356,2021-02-21,2021-02-26,CG-1095,South,Pennsylvania,Office Supplies,Supplies,SUP-64749,108.75,4,0.1,16.85
CA-2021-103357,2021-07-10,2021-07-15,CG-1117,East,Michigan,Office Supplies,Envelopes,ENV-80399,602.4,2,0.1,73.19
CA-2021-103358,2021-11-19,2021-11-22,CG-1148,Central,Illinois,Furniture,Tables,TAB-23913,1720.03,5,0,454.79
CA-2021-103359,2021-03-03,2021-03-10,CG-1191,South,Illinois,Technology,Accessories,ACC-91557,51.85,3,0.5,4.77
CA-2021-103360,2021-07-17,2021-07-20,CG-1018,South,Washington,Office Supplies,Binders,BIN-91585,348.62,1,0,108.24
CA-2021-103361,2022-10-19,2022-10-20,CG-1082,West,Michigan,Furniture,Chairs,CHA-50197,2289.17,10,0,49.96
CA-2021-103362,2022-05-30,2022-06-05,CG-1076,South,Pennsylvania,Furniture,Bookcases,BOO-61854,272.01,8,0,85.15
CA-2021-103363,2021-02-24,2021-03-02,CG-1085,Central,Illinois,Furniture,Tables,TAB-64555,862.45,3,0.1,-75.53
CA-2021-103364,2021-06-16,2021-06-17,CG-1099,West,Texas,Furniture,Bookcases,BOO-96980,2492.43,6,0.3,-123.63
CA-2021-103365,2021-09-13,2021-09-18,CG-1170,Central,Florida,Office Supplies,Appliances,APP-46201,1473.12,2,0.5,98.54
CA-2021-103366,2022-01-30,2022-02-03,CG-1184,East,Ohio,Furniture,Furnishings,FUR-16648,2500.43,5,0.1,527.86
CA-2021-103367,2021-09-13,2021-09-18,CG-1100,West,Pennsylvania,Technology,Accessories,ACC-27493,159.16,10,0.5,2.3
CA-2021-103368,2021-03-18,2021-03-21,CG-1162,East,Georgia,Technology,Accessories,ACC-54296,2221.94,1,0,-223.81
CA-2021-103369,2022-02-13,2022-02-14,CG-1170,East,Michigan,Office Supplies,Supplies,SUP-54010,129.61,10,0,7.99
CA-2021-103370,2021-10-04,2021-10-05,CG-1003,West,Michigan,Furniture,Chairs,CHA-54635,2023.96,7,0.1,31.97
CA-2021-103371,2022-09-04,2022-09-11,CG-1165,East,Pennsylvania,Furniture,Furnishings,FUR-72055,2714.85,6,0.2,-353.08
CA-2021-103372,2022-07-16,2022-07-18,CG-1151,West,Texas,Technology,Accessories,ACC-21225,2113.15,3,0.3,595.48
CA-2021-103373,2022-08-22,2022-08-29,CG-1155,Central,Michigan,Furniture,Bookcases,BOO-24798,1952.98,3,0.2,292.44
CA-2021-103374,2021-10-25,2021-10-26,CG-1092,South,Washington,Office Supplies,Appliances,APP-86163,2254.48,4,0.5,243.34
CA-2021-103375,2021-07-14,2021-07-19,CG-1030,West,New York,Furniture,Furnishings,FUR-24165,2564.89,7,0,-276.23
CA-2021-103376,2022-04-07,2022-04-10,CG-1078,South,Washington,Furniture,Chairs,CHA-75954,159.67,9,0.3,-2.93
CA-2021-103377,2022-06-10,2022-06-15,CG-1138,West,Georgia,Office Supplies,Paper,PAP-34460,1095.14,5,0.2,-170.34
CA-2021-103378,2022-09-07,2022-09-08,CG-1106,Central,Illinois,Furniture,Tables,TAB-93789,1373.9,6,0.2,509.7
CA-2021-103379,2022-08-14,2022-08-15,CG-1024,East,Florida,Office Supplies,Envelopes,ENV-18078,2388.71,2,0.2,460.49
CA-2021-103380,2022-06-14,2022-06-17,CG-1196,West,Florida,Furniture,Chairs,CHA-47987,311.51,7,0.5,101.77
CA-2021-103381,2021-07-07,2021-07-12,CG-1064,South,Texas,Office Supplies,Appliances,APP-61519,2183.16,3,0.3,711.81
CA-2021-103382,2022-05-04,2022-05-11,CG-1080,West,Illinois,Furniture,Chairs,CHA-30830,2997.22,3,0,1189.88
CA-2021-103383,2021-09-05,2021-09-10,CG-1079,West,Washington,Office Supplies,Storage,STO-35939,2400.53,8,0.1,74.22
CA-2021-103384,2022-10-30,2022-11-05,CG-1120,Central,New York,Technology,Phones,PHO-80658,1921.18,7,0.3,71.24
CA-2021-103385,2022-12-19,2022-12-26,CG-1086,West,Illinois,Office Supplies,Storage,STO-16784,2590.46,2,0,179.5
CA-2021-103386,2021-01-21,2021-01-23,CG-1176,South,Texas,Furniture,Bookcases,BOO-47179,2648.0,6,0.5,-413.55
CA-2021-103387,2022-04-19,2022-04-26,CG-1016,South,Michigan,Furniture,Furnishings,FUR-87674,833.15,7,0,-21.99
CA-2021-103388,2022-11-19,2022-11-21,CG-1192,West,Washington,Technology,Copiers,COP-82208,1458.76,7,0.5,341.86
CA-2021-103389,2021-11-23,2021-11-29,CG-1130,West,Ohio,Furniture,Chairs,CHA-94948,1668.88,2,0.5,218.29
CA-2021-103390,2021-07-16,2021-07-22,CG-1132,East,Georgia,Technology,Copiers,COP-15207,2332.31,8,0.2,444.41
CA-2021-103391,2021-10-08,2021-10-10,CG-1020,Central,Washington,Technology,Copiers,COP-40836,1060.08,8,0.5,201.69
CA-2021-103392,2021-03-14,2021-03-21,CG-1166,West,Pennsylvania,Furniture,Tables,TAB-42695,2046.67,10,0,418.91
CA-2021-103393,2021-11-16,2021-11-22,CG-1000,South,Georgia,Office Supplies,Appliances,APP-59146,1041.81,8,0.5,414.64
CA-2021-103394,2021-01-07,2021-01-13,CG-1102,West,Pennsylvania,Technology,Machines,MAC-69777,1701.2,10,0.2,284.4
CA-2021-103395,2022-01-22,2022-01-27,CG-1002,Central,Washington,Office Supplies,Paper,PAP-56976,380.11,2,0,48.69
CA-2021-103396,2021-03-16,2021-03-21,CG-1041,Central,Washington,Office Supplies,Supplies,SUP-53622,842.02,6,0,209.62
CA-2021-103397,2021-12-11,2021-12-12,CG-1075,East,Washington,Furniture,Chairs,CHA-64194,2125.41,6,0.2,-339.23
CA-2021-103398,2021-08-02,2021-08-08,CG-1127,Central,Pennsylvania,Technology,Machines,MAC-24058,333.65,2,0,52.71
CA-2021-103399,2022-11-20,2022-11-22,CG-1085,East,Illinois,Office Supplies,Envelopes,ENV-18504,1208.7,6,0.3,197.31
CA-2021-103400,2022-05-19,2022-05-21,CG-1179,South,Michigan,Office Supplies,Binders,BIN-71095,426.3,5,0,22.12
CA-2021-103401,2021-02-10,2021-02-16,CG-1020,South,California,Furniture,Chairs,CHA-78986,653.36,9,0,-75.82
CA-2021-103402,2022-09-30,2022-10-06,CG-1174,Central,Texas,Technology,Copiers,COP-25729,1063.15,5,0.3,70.03
CA-2021-103403,2021-03-14,2021-03-16,CG-1127,West,California,Office Supplies,Labels,LAB-21492,2844.23,7,0,723.72
CA-2021-103404,2021-11-10,2021-11-15,CG-1128,South,Texas,Furniture,Chairs,CHA-41553,2971.64,2,0,1182.08
CA-2021-103405,2021-02-25,2021-03-04,CG-1006,East,Florida,Office Supplies,Labels,LAB-79802,2345.5,10,0,478.48
CA-2021-103406,2021-04-08,2021-04-13,CG-1183,East,New York,Furniture,Chairs,CHA-15836,2116.43,5,0.2,785.41
CA-2021-103407,2021-05-13,2021-05-14,CG-1114,East,Texas,Technology,Copiers,COP-77868,917.13,5,0,115.91
CA-2021-103408,2021-09-26,2021-09-30,CG-1161,West,Texas,Furniture,Tables,TAB-18418,1905.05,8,0.2,128.34
CA-2021-103409,2021-10-16,2021-10-21,CG-1005,Central,Florida,Technology,Phones,PHO-94440,2586.33,1,0,514.28
CA-2021-103410,2021-11-15,2021-11-21,CG-1026,East,Ohio,Office Supplies,Fasteners,FAS-57346,643.07,4,0,-10.76
CA-2021-103411,2021-03-09,2021-03-16,CG-1161,Central,California,Furniture,Bookcases,BOO-36119,886.22,7,0,-142.34
CA-2021-103412,2021-05-05,2021-05-07,CG-1012,South,Texas,Office Supplies,Labels,LAB-99736,1005.2,8,0.2,-18.02
CA-2021-103413,2022-11-29,2022-12-01,CG-1177,South,Texas,Technology,Copiers,COP-96105,1792.4,6,0.1,453.5
CA-2021-103414,2021-03-29,2021-04-02,CG-1149,South,Michigan,Office Supplies,Art,ART-69500,2133.76,10,0.5,289.3
CA-2021-103415,2022-05-18,2022-05-22,CG-1118,East,Texas,Office Supplies,Storage,STO-37929,2753.88,2,0,275.55
CA-2021-103416,2022-09-14,2022-09-19,CG-1121,West,New York,Furniture,Chairs,CHA-46033,1846.1,3,0,-61.58
CA-2021-103417,2022-01-05,2022-01-06,CG-1021,South,Florida,Technology,Machines,MAC-46772,960.66,9,0.1,343.57
CA-2021-103418,2021-04-27,2021-05-02,CG-1079,East,Florida,Technology,Accessories,ACC-92100,1498.4,10,0.3,62.4
CA-2021-103419,2022-10-11,2022-10-18,CG-1049,East,Michigan,Furniture,Furnishings,FUR-93566,2629.74,6,0.2,-2.97
CA-2021-103420,2021-11-30,2021-12-02,CG-1078,West,Florida,Technology,Phones,PHO-86484,2162.28,1,0,735.86
CA-2021-103421,2021-07-07,2021-07-11,CG-1107,South,New York,Furniture,Furnishings,FUR-28385,758.73,7,0,83.41
CA-2021-103422,2021-02-25,2021-03-03,CG-1071,West,New York,Office Supplies,Art,ART-55398,2304.35,4,0.1,311.9
CA-2021-103423,2022-01-03,2022-01-09,CG-1072,East,Georgia,Technology,Machines,MAC-77652,2158.37,4,0.3,-17.77
CA-2021-103424,2022-12-27,2023-01-01,CG-1150,West,Texas,Technology,Phones,PHO-23874,1370.82,9,0.5,158.17
CA-2021-103425,2021-02-02,2021-02-08,CG-1193,Central,Georgia,Furniture,Tables,TAB-18919,2339.98,1,0,-437.58
CA-2021-103426,2021-05-08,2021-05-15,CG-1137,East,Illinois,Furniture,Furnishings,FUR-22422,1210.58,8,0,243.57
CA-2021-103427,2021-01-24,2021-01-30,CG-1065,Central,Texas,Office Supplies,Supplies,SUP-66807,1285.43,8,0,145.37
CA-2021-103428,2021-05-10,2021-05-17,CG-1144,South,Georgia,Office Supplies,Fasteners,FAS-20769,2472.06,8,0,537.48
CA-2021-103429,2021-04-28,2021-05-05,CG-1062,West,Pennsylvania,Furniture,Bookcases,BOO-70718,1508.73,8,0.5,-289.27
CA-2021-103430,2021-02-18,2021-02-24,CG-1078,South,Ohio,Office Supplies,Fasteners,FAS-79482,676.27,1,0.1,-36.14
CA-2021-103431,2022-08-03,2022-08-08,CG-1198,East,Illinois,Office Supplies,Fasteners,FAS-39829,1804.15,1,0.5,-129.4
CA-2021-103432,2022-06-10,2022-06-11,CG-1066,South,Washington,Office Supplies,Storage,STO-31082,1874.86,9,0.2,270.07
CA-2021-103433,2021-10-18,2021-10-22,CG-1174,West,New York,Furniture,Furnishings,FUR-22221,2565.94,2,0,917.21
CA-2021-103434,2022-06-08,2022-06-12,CG-1091,South,Pennsylvania,Office Supplies,Envelopes,ENV-22700,412.02,2,0.5,-17.07
CA-2021-103435,2022-06-07,2022-06-14,CG-1121,East,New York,Furniture,Chairs,CHA-42208,1393.83,10,0,471.84
CA-2021-103436,2021-10-05,2021-10-07,CG-1174,South,Illinois,Office Supplies,Fasteners,FAS-13713,597.44,3,0,198.94
CA-2021-103437,2022-12-07,2022-12-10,CG-1052,East,California,Furniture,Tables,TAB-54113,418.53,2,0.3,84.98
CA-2021-103438,2021-09-22,2021-09-23,CG-1097,East,Georgia,Technology,Accessories,ACC-23429,345.06,1,0.3,-40.54
CA-2021-103439,2021-09-11,2021-09-17,CG-1045,East,Illinois,Office Supplies,Envelopes,ENV-44705,163.01,1,0,52.6
CA-2021-103440,2021-06-17,2021-06-23,CG-1051,Central,Texas,Office Supplies,Storage,STO-51413,1963.69,4,0.3,495.78
CA-2021-103441,2022-03-11,2022-03-12,CG-1146,Central,Illinois,Furniture,Tables,TAB-28568,330.46,6,0.3,85.48
CA-2021-103442,2022-02-28,2022-03-07,CG-1195,Central,Michigan,Technology,Accessories,ACC-30214,1604.15,6,0,-119.04
CA-2021-103443,2022-02-16,2022-02-21,CG-1148,Central,New York,Furniture,Furnishings,FUR-33982,184.78,2,0,57.45
CA-2021-103444,2021-07-16,2021-07-18,CG-1130,East,Florida,Furniture,Furnishings,FUR-97774,1667.71,10,0,492.45
CA-2021-103445,2022-10-06,2022-10-09,CG-1126,Central,New York,Technology,Copiers,COP-75152,1526.41,1,0,-279.62
CA-2021-103446,2022-11-13,2022-11-18,CG-1075,West,Pennsylvania,Furniture,Tables,TAB-33702,2425.84,6,0,662.3
CA-2021-103447,2021-10-15,2021-10-21,CG-1070,South,Illinois,Technology,Phones,PHO-86978,1479.56,8,0,-42.66
CA-2021-103448,2021-09-09,2021-09-10,CG-1098,West,Ohio,Office Supplies,Paper,PAP-49013,850.52,1,0,51.76
CA-2021-103449,2022-07-14,2022-07-18,CG-1118,West,Michigan,Furniture,Tables,TAB-56089,1095.64,6,0.5,-82.46
CA-2021-103450,2022-10-30,2022-11-06,CG-1065,East,Georgia,Office Supplies,Paper,PAP-30599,66.99,2,0,-8.52
CA-2021-103451,2022-01-05,2022-01-08,CG-1015,West,Texas,Office Supplies,Envelopes,ENV-92868,1811.14,1,0,458.94
CA-2021-103452,2021-09-16,2021-09-20,CG-1026,South,Illinois,Furniture,Tables,TAB-36383,1693.18,7,0,27.67
CA-2021-103453,2021-05-08,2021-05-14,CG-1059,Central,Florida,Office Supplies,Appliances,APP-98340,656.73,6,0,124.42
CA-2021-103454,2022-10-12,2022-10-17,CG-1091,West,Florida,Technology,Machines,MAC-66017,2843.47,3,0.1,381.27
CA-2021-103455,2021-04-03,2021-04-10,CG-1078,Central,Washington,Office Supplies,Fasteners,FAS-56404,1711.88,5,0,609.21
CA-2021-103456,2022-04-13,2022-04-19,CG-1181,Central,Texas,Technology,Accessories,ACC-67599,524.04,4,0.3,-70.47
CA-2021-103457,2021-04-20,2021-04-25,CG-1153,West,Ohio,Furniture,Chairs,CHA-97249,2550.77,5,0,-263.14
CA-2021-103458,2021-05-13,2021-05-17,CG-1170,Central,New York,Office Supplies,Art,ART-46459,1387.7,5,0.3,-252.23
CA-2021-103459,2022-02-03,2022-02-06,CG-1129,East,California,Technology,Machines,MAC-12085,302.4,3,0.2,8.06
CA-2021-103460,2021-12-25,2021-12-26,CG-1198,Central,Pennsylvania,Furniture,Chairs,CHA-87026,1598.03,10,0,-283.3
CA-2021-103461,2022-01-01,2022-01-03,CG-1069,West,Florida,Technology,Copiers,COP-91913,1329.85,7,0.1,118.24
CA-2021-103462,2021-08-04,2021-08-07,CG-1116,West,Texas,Technology,Machines,MAC-67732,654.98,4,0.5,120.03
CA-2021-103463,2022-06-17,2022-06-19,CG-1088,East,New York,Technology,Phones,PHO-11562,2310.36,10,0,-351.44
CA-2021-103464,2021-05-22,2021-05-26,CG-1160,Central,Michigan,Furniture,Tables,TAB-60510,1325.86,3,0,-60.36
CA-2021-103465,2022-08-06,2022-08-12,CG-1091,South,Florida,Office Supplies,Labels,LAB-24601,653.65,8,0,10.93
CA-2021-103466,2021-01-27,2021-01-30,CG-1116,West,New York,Furniture,Bookcases,BOO-97197,1683.14,9,0,-270.49
CA-2021-103467,2022-08-05,2022-08-08,CG-1058,East,Texas,Furniture,Tables,TAB-90255,1869.98,4,0.1,130.1
CA-2021-103468,2022-05-03,2022-05-05,CG-1196,West,Georgia,Office Supplies,Art,ART-97797,2227.52,9,0,-376.44
CA-2021-103469,2022-01-18,2022-01-23,CG-1000,East,Georgia,Technology,Accessories,ACC-29758,1578.83,7,0.2,362.67
CA-2021-103470,2021-06-26,2021-06-27,CG-1149,Central,Pennsylvania,Technology,Phones,PHO-33591,260.75,3,0.5,-33.18
CA-2021-103471,2021-09-09,2021-09-14,CG-1019,Central,Washington,Technology,Machines,MAC-91767,1712.85,1,0,-101.49
CA-2021-103472,2022-06-13,2022-06-19,CG-1007,West,Texas,Office Supplies,Labels,LAB-35770,349.39,6,0.1,95.64
CA-2021-103473,2021-01-15,2021-01-22,CG-1017,South,Pennsylvania,Technology,Accessories,ACC-11544,2384.13,1,0.2,-71.99
CA-2021-103474,2021-06-23,2021-06-30,CG-1131,South,Georgia,Technology,Machines,MAC-95147,369.68,4,0,-63.49
CA-2021-103475,2021-12-24,2021-12-29,CG-1001,Central,Washington,Technology,Phones,PHO-22709,977.0,9,0,361.19
CA-2021-103476,2021-11-07,2021-11-10,CG-1100,South,Washington,Furniture,Furnishings,FUR-48177,1857.75,8,0,633.04
CA-2021-103477,2022-11-25,2022-11-29,CG-1031,Central,Texas,Furniture,Tables,TAB-15159,538.05,7,0,-73.91
CA-2021-103478,2021-11-12,2021-11-19,CG-1176,Central,Ohio,Furniture,Furnishings,FUR-29167,2297.47,6,0,480.6
CA-2021-103479,2021-04-19,2021-04-23,CG-1146,Central,California,Office Supplies,Fasteners,FAS-65803,1988.89,5,0.2,640.21
CA-2021-103480,2022-01-22,2022-01-26,CG-1107,Central,Michigan,Office Supplies,Appliances,APP-51243,1327.65,9,0.3,433.09
CA-2021-103481,2022-04-03,2022-04-06,CG-1111,South,Texas,Technology,Accessories,ACC-66202,2873.42,2,0,106.82
CA-2021-103482,2021-10-24,2021-10-25,CG-1081,West,Georgia,Technology,Phones,PHO-71958,1876.32,10,0.1,230.38
CA-2021-103483,2021-02-23,2021-02-24,CG-1091,West,Illinois,Furniture,Furnishings,FUR-42354,1727.1,2,0.1,421.97
CA-2021-103484,2022-03-26,2022-03-31,CG-1150,West,Ohio,Furniture,Furnishings,FUR-55162,1323.99,5,0,118.48
